2006.01.01 00:00;0.5778;-4.0500;89%;17.1;140;10.0;1016.66
2006.01.01 01:00;1.1611;-3.2389;85%;16.6;139;9.9;1016.15
2006.01.01 02:00;1.6667;-3.1556;82%;20.3;140;9.9;1015.87
2006.01.01 03:00;1.7111;-2.1944;82%;14.5;140;9.9;1015.56
2006.01.01 04:00;1.1833;-2.7444;86%;13.9;134;9.9;1014.98
2006.01.01 05:00;1.2056;-3.0722;85%;15.9;149;10.0;1014.08
2006.01.01 06:00;2.2222;-2.4944;79%;20.6;140;10.0;1013.93
2006.01.01 07:00;2.0722;-3.2722;81%;25.4;136;10.0;1013.24
2006.01.01 08:00;2.2000;-2.8500;80%;23.2;140;11.2;1013.19
2006.01.01 09:00;2.7333;-2.1333;82%;22.9;140;10.0;1013.29
2006.01.01 10:00;2.7889;-1.9056;83%;21.6;138;10.0;1013.42
2006.01.01 11:00;3.8222;-0.7389;82%;22.8;139;10.0;1012.72
2006.01.01 12:00;4.9111;0.8056;77%;21.4;149;11.2;1012
2006.01.01 13:00;6.2056;2.2389;76%;23.4;141;10.4;1011.18
2006.01.01 14:00;7.4389;3.6778;72%;24.8;139;11.2;1010.49
2006.01.01 15:00;6.9500;2.8111;74%;27.6;139;11.2;1010.29
2006.01.01 16:00;5.9722;2.3889;81%;19.3;148;11.3;1010.22
2006.01.01 17:00;5.9056;2.2500;80%;19.8;148;11.1;1010.15
2006.01.01 18:00;4.9556;0.3833;86%;25.9;149;11.1;1009.76
2006.01.01 19:00;5.4722;1.1000;83%;25.4;145;10.9;1009.55
2006.01.01 20:00;5.9722;1.8611;80%;24.2;140;11.3;1009.39
2006.01.01 21:00;4.9333;0.5556;86%;23.9;139;15.7;1009.43
2006.01.01 22:00;5.4722;1.3778;87%;22.7;149;14.8;1009.51
2006.01.01 23:00;5.4222;1.6667;86%;19.6;148;15.6;1009.64
2006.01.02 00:00;5.4222;2.4944;86%;13.7;157;15.6;1009.6
2006.01.02 01:00;2.3500;-1.5500;91%;15.3;221;5.3;1014.72
2006.01.02 02:00;5.4222;2.0222;80%;16.8;147;15.6;1009.1
2006.01.02 03:00;5.9056;2.2778;80%;19.6;147;15.6;1008.91
2006.01.02 04:00;5.9667;2.4056;80%;19.1;137;14.8;1008.52
2006.01.02 05:00;5.9500;1.9444;77%;23.1;138;11.0;1008
2006.01.02 06:00;5.9500;1.6833;77%;25.7;139;11.0;1007.82
2006.01.02 07:00;6.7333;2.8444;74%;24.1;138;11.2;1008.1
2006.01.02 08:00;5.9278;1.7111;77%;25.1;138;11.1;1007.94
2006.01.02 09:00;6.9444;2.8722;73%;26.8;138;11.2;1008.07
2006.01.02 10:00;6.9444;3.2444;73%;22.8;129;11.4;1008.34
2006.01.02 11:00;7.5056;3.8500;73%;23.9;138;11.3;1008.18
2006.01.02 12:00;6.9944;4.4944;80%;13.2;156;11.3;1008.37
2006.01.02 13:00;7.0444;7.0444;86%;2.4;120;8.7;1009.09
2006.01.02 14:00;7.0167;5.1167;86%;9.8;106;7.0;1009.12
2006.01.02 15:00;7.0167;4.9167;87%;10.9;136;6.1;1009.52
2006.01.02 16:00;6.5389;4.1000;90%;12.2;155;5.2;1010.07
2006.01.02 17:00;5.9333;3.1000;93%;13.8;168;4.5;1010.63
2006.01.02 18:00;4.8667;2.0833;93%;12.2;178;4.5;1011.03
2006.01.02 19:00;3.9444;0.2222;99%;16.6;212;4.9;1011.97
2006.01.02 20:00;2.8556;-1.6444;96%;20.2;209;4.0;1012.58
2006.01.02 21:00;2.8056;-1.3000;92%;17.3;211;4.0;1013.56
2006.01.02 22:00;2.3111;-2.2278;92%;19.4;239;5.2;1014.65
2006.01.02 23:00;1.6944;-2.6833;92%;17.3;230;4.4;1015.27
2006.01.03 00:00;1.6944;-3.1167;92%;20.2;220;4.5;1015.66
2006.01.03 01:00;1.7333;0.3556;95%;5.1;325;8.1;1023.21
2006.01.03 02:00;1.6667;-2.6722;92%;17.0;220;4.5;1016.57
2006.01.03 03:00;1.6667;-2.6667;92%;17.0;229;4.5;1017.17
2006.01.03 04:00;1.7167;-1.5833;92%;11.5;239;5.3;1017.59
2006.01.03 05:00;2.2000;-1.1889;86%;12.3;248;4.9;1017.88
2006.01.03 06:00;2.2000;-0.9056;86%;11.0;228;4.9;1018.19
2006.01.03 07:00;2.2056;-0.2611;87%;8.4;239;8.1;1018.79
2006.01.03 08:00;2.2000;0.9111;92%;5.0;234;10.9;1019.47
2006.01.03 09:00;2.2222;-0.1389;86%;8.1;238;10.9;1020.08
2006.01.03 10:00;2.7889;0.6444;84%;7.7;233;11.2;1020.6
2006.01.03 11:00;2.7778;1.5556;89%;5.1;230;11.1;1020.8
2006.01.03 12:00;2.8500;0.3333;89%;9.1;257;11.1;1020.8
2006.01.03 13:00;2.9000;0.9222;89%;7.2;207;11.3;1020.98
2006.01.03 14:00;2.8500;0.2222;89%;9.5;242;11.1;1021.22
2006.01.03 15:00;2.8278;0.6833;89%;7.7;249;10.9;1021.9
2006.01.03 16:00;2.8444;0.3778;89%;8.9;270;10.8;1022.48
2006.01.03 17:00;2.7778;0.1556;89%;9.5;299;10.9;1022.73
2006.01.03 18:00;2.2444;2.2444;92%;3.0;353;10.9;1023.12
2006.01.03 19:00;2.3556;2.3556;92%;1.7;108;10.7;1023.53
2006.01.03 20:00;2.2444;2.2444;92%;2.7;166;10.8;1023.73
2006.01.03 21:00;2.2444;2.2444;92%;4.8;309;9.6;1024.05
2006.01.03 22:00;2.2556;2.2556;92%;3.2;285;9.6;1024.33
2006.01.03 23:00;2.2000;0.4000;89%;6.3;337;9.6;1024.44
2006.01.04 00:00;2.2000;2.2000;89%;3.6;316;9.6;1024.44
2006.01.04 01:00;1.7000;-2.7389;92%;17.7;28;9.9;1022.83
2006.01.04 02:00;1.7167;-0.1500;96%;6.3;330;5.9;1024.64
2006.01.04 03:00;1.7167;1.7167;96%;3.2;0;5.9;1024.93
2006.01.04 04:00;1.7167;1.7167;95%;3.4;5;6.5;1024.98
2006.01.04 05:00;2.2000;2.2000;92%;2.9;8;4.8;1024.66
2006.01.04 06:00;2.2000;-0.0611;92%;7.7;6;4.8;1024.56
2006.01.04 07:00;2.1389;2.1389;92%;3.2;16;5.2;1024.64
2006.01.04 08:00;2.1778;2.1778;92%;3.4;34;3.9;1025.22
2006.01.04 09:00;2.2000;-0.3722;92%;8.9;12;4.8;1025.28
2006.01.04 10:00;2.2667;-0.7611;86%;10.7;27;8.2;1025.82
2006.01.04 11:00;2.2500;-1.1000;92%;12.2;13;11.1;0
2006.01.04 12:00;2.7778;-1.1111;89%;15.8;20;11.1;1025.36
2006.01.04 13:00;2.2833;-1.6278;86%;15.3;37;10.9;1024.63
2006.01.04 14:00;2.3167;-0.8778;84%;11.5;40;8.1;1024.54
2006.01.04 15:00;2.8000;-1.1056;89%;16.0;22;8.1;1024.44
2006.01.04 16:00;2.8111;-1.0056;89%;15.4;31;8.0;1024.32
2006.01.04 17:00;2.7556;-1.3556;89%;17.2;31;11.1;1024.68
2006.01.04 18:00;2.7556;-1.3833;89%;17.4;29;11.1;1024.39
2006.01.04 19:00;2.7389;-1.3167;89%;16.8;21;10.6;1024.32
2006.01.04 20:00;2.7333;-1.4056;89%;17.4;20;11.1;1024.21
2006.01.04 21:00;2.2222;-2.0722;92%;17.6;20;9.9;1023.99
2006.01.04 22:00;2.2333;-1.9444;90%;16.8;30;9.8;1023.65
2006.01.04 23:00;1.6667;-2.7389;92%;17.4;30;9.8;1023.31
2006.01.05 00:00;1.6667;-2.7389;92%;17.4;30;9.9;1023.1
2006.01.05 01:00;2.6333;2.6333;96%;2.7;325;2.5;1020.86
2006.01.05 02:00;1.6889;-3.1611;92%;20.5;30;6.2;1022.27
2006.01.05 03:00;1.1611;-2.2222;95%;11.3;41;4.2;1022.13
2006.01.05 04:00;1.2167;-2.0833;96%;11.0;31;4.1;1021.8
2006.01.05 05:00;1.1611;-2.5333;99%;12.7;32;4.2;1021.37
2006.01.05 06:00;1.1611;-2.1833;99%;11.1;32;3.6;1021.26
2006.01.05 07:00;2.1389;-0.5722;93%;9.3;42;2.9;1021.5
2006.01.05 08:00;2.1778;-0.9611;92%;11.1;23;2.7;1021.36
2006.01.05 09:00;2.2222;-1.2667;99%;12.9;42;3.3;1021.47
2006.01.05 10:00;2.6944;-0.4778;96%;11.8;23;3.6;1021.78
2006.01.05 11:00;2.7556;-0.5722;96%;12.7;31;4.2;1021.28
2006.01.05 12:00;3.8444;1.7722;92%;8.1;22;4.7;1020.77
2006.01.05 13:00;3.8333;2.6500;93%;5.3;15;5.9;1020.54
2006.01.05 14:00;3.8667;1.4278;99%;9.5;12;6.2;1020.26
2006.01.05 15:00;3.8667;1.4000;92%;9.7;12;6.2;1020.27
2006.01.05 16:00;3.8833;1.9556;93%;7.6;345;4.8;1020.33
2006.01.05 17:00;3.8667;1.8056;92%;8.1;344;6.2;1020.25
2006.01.05 18:00;3.9389;1.9222;92%;7.9;324;6.2;0
2006.01.05 19:00;3.8389;2.0000;93%;7.2;324;5.7;1020.55
2006.01.05 20:00;2.8278;0.5667;100%;8.1;344;4.2;0
2006.01.05 21:00;3.2889;3.2889;96%;3.3;321;4.2;1019.96
2006.01.05 22:00;2.7278;2.7278;93%;3.3;338;3.2;1020.26
2006.01.05 23:00;2.2944;0.7778;96%;5.6;286;2.2;1020.35
2006.01.06 00:00;1.8056;1.8056;99%;4.8;18;2.2;1020.35
2006.01.06 01:00;2.2722;0.6222;96%;6.0;337;0.5;1025.32
2006.01.06 02:00;2.8278;2.8278;96%;2.7;203;1.8;1020.53
2006.01.06 03:00;2.8278;2.8278;96%;2.4;253;1.8;1020.65
2006.01.06 04:00;2.7722;2.7722;96%;2.6;266;2.1;1020.63
2006.01.06 05:00;2.7556;2.7556;96%;0.5;60;2.7;1020.72
2006.01.06 06:00;2.7556;2.7556;96%;2.6;300;2.7;1021.03
2006.01.06 07:00;2.7611;2.7611;96%;3.0;212;2.2;1021.53
2006.01.06 08:00;2.7333;0.3722;96%;8.4;219;2.6;1021.83
2006.01.06 09:00;2.7333;0.8278;96%;6.9;229;3.2;1022.43
2006.01.06 10:00;2.7000;0.7944;95%;6.9;224;4.3;1023.22
2006.01.06 11:00;2.2722;-0.3278;92%;9.0;188;6.0;1023.62
2006.01.06 12:00;2.2722;2.2722;92%;4.3;257;6.0;1023.71
2006.01.06 13:00;2.3167;2.3167;93%;3.1;324;7.6;1023.88
2006.01.06 14:00;2.8056;1.6722;89%;4.9;317;7.9;1024.21
2006.01.06 15:00;2.7556;0.1944;90%;9.2;327;6.0;1024.24
2006.01.06 16:00;2.3056;0.0111;93%;7.9;333;6.1;1024.36
2006.01.06 17:00;2.2222;-0.0333;92%;7.7;347;5.9;1024.45
2006.01.06 18:00;2.2222;-0.5056;100%;9.5;338;5.9;1025.04
2006.01.06 19:00;2.2556;-0.3333;93%;9.0;340;6.5;1025.48
2006.01.06 20:00;2.2222;-0.1444;100%;8.1;338;5.9;1025.57
2006.01.06 21:00;2.2222;0.3778;96%;6.5;338;5.9;1025.96
2006.01.06 22:00;2.7333;0.9833;93%;6.4;358;6.1;1026.47
2006.01.06 23:00;2.7333;2.7333;92%;3.7;17;5.9;1026.45
2006.01.07 00:00;2.7333;1.0167;96%;6.3;343;5.9;1026.17
2006.01.07 01:00;0.2944;-1.2722;96%;5.1;35;5.6;1032.36
2006.01.07 02:00;1.6444;1.6444;100%;3.6;346;0.2;1026.86
2006.01.07 03:00;0.5278;-2.2389;100%;8.5;21;0.3;1027.15
2006.01.07 04:00;1.1778;1.1778;99%;3.0;8;1.0;1027.05
2006.01.07 05:00;1.0833;1.0833;92%;4.0;145;0.3;1027.15
2006.01.07 06:00;1.0833;1.0833;92%;3.6;8;0.5;1027.44
2006.01.07 07:00;1.0500;-1.1889;99%;7.1;195;0.9;1028.11
2006.01.07 08:00;2.1278;0.0778;92%;7.0;147;0.4;1028.56
2006.01.07 09:00;1.1556;-2.2667;99%;11.5;147;4.2;1029.03
2006.01.07 10:00;1.1889;-2.1667;99%;11.2;146;4.4;1029.68
2006.01.07 11:00;2.2222;-0.6389;92%;10.0;165;3.9;1029.91
2006.01.07 12:00;2.2444;-0.7056;86%;10.4;145;3.9;1029.79
2006.01.07 13:00;2.2278;-0.7000;92%;10.3;145;5.2;1029.77
2006.01.07 14:00;2.2667;-1.1056;85%;12.3;137;7.1;1029.92
2006.01.07 15:00;1.7111;-0.0889;89%;6.1;142;8.1;1030.43
2006.01.07 16:00;1.2389;-1.5611;86%;9.0;108;7.7;1031.03
2006.01.07 17:00;0.0889;-1.5833;92%;5.2;87;7.9;1031.22
2006.01.07 18:00;0.1167;-1.6667;92%;5.5;81;2.1;1031.82
2006.01.07 19:00;-0.7278;-2.4389;92%;5.1;73;8.2;1032.25
2006.01.07 20:00;-1.0167;-2.7833;99%;5.1;53;6.1;1032.54
2006.01.07 21:00;-0.5333;-0.5333;92%;3.6;37;7.9;1032.84
2006.01.07 22:00;-0.0333;-0.0333;93%;3.6;17;8.2;1033.26
2006.01.07 23:00;-0.0444;-0.0444;92%;3.7;20;7.9;1033.55
2006.01.08 00:00;-0.0444;-0.0444;96%;3.7;41;8.1;1033.65
2006.01.08 01:00;-4.0944;-6.7944;96%;6.2;340;6.7;1035.67
2006.01.08 02:00;-0.6500;-3.0611;96%;6.8;31;5.2;1033.86
2006.01.08 03:00;-1.1611;-3.6056;96%;6.7;30;4.3;1033.96
2006.01.08 04:00;-1.9500;-4.1333;96%;5.7;39;4.7;1034.14
2006.01.08 05:00;-2.8611;-2.8611;96%;3.8;28;3.3;1033.95
2006.01.08 06:00;-2.8111;-2.8111;92%;2.6;133;3.3;1034.14
2006.01.08 07:00;-3.4778;-3.4778;93%;2.3;71;5.0;1034.85
2006.01.08 08:00;-3.7556;-3.7556;99%;3.8;60;4.7;1035.34
2006.01.08 09:00;-1.1611;-1.1611;92%;1.8;93;6.3;1035.83
2006.01.08 10:00;0.0444;-1.4667;85%;4.9;129;11.0;1036.19
2006.01.08 11:00;2.0833;2.0833;73%;0.6;86;10.0;1036.24
2006.01.08 12:00;2.6833;2.6833;76%;1.2;304;11.2;1035.84
2006.01.08 13:00;2.3056;0.0278;78%;7.9;21;11.0;1035.6
2006.01.08 14:00;2.2889;-0.0722;72%;8.1;42;11.2;1035.34
2006.01.08 15:00;2.2389;-0.8611;72%;11.0;41;11.2;1035.34
2006.01.08 16:00;1.1944;-1.2278;71%;7.7;67;10.0;1035.49
2006.01.08 17:00;-1.1389;-2.9222;82%;5.1;50;9.9;1035.65
2006.01.08 18:00;-1.1833;-4.4889;82%;9.2;59;9.9;1035.84
2006.01.08 19:00;-2.0611;-4.9111;88%;7.4;39;9.9;1036.17
2006.01.08 20:00;-2.2222;-5.2500;88%;7.8;30;9.8;1036.36
2006.01.08 21:00;-2.7556;-5.2611;86%;6.2;29;15.6;1036.45
2006.01.08 22:00;-2.3167;-2.3167;88%;3.3;339;14.8;1036.59
2006.01.08 23:00;-3.8667;-3.8667;92%;3.1;323;9.8;1036.45
2006.01.09 00:00;-4.9333;-7.8111;96%;6.3;350;9.8;1036.26
2006.01.09 01:00;-1.2778;-1.2778;81%;3.5;342;10.0;1033.7
2006.01.09 02:00;-4.4889;-4.4889;95%;3.2;331;6.1;1035.96
2006.01.09 03:00;-4.5556;-7.3444;92%;6.2;348;8.0;1035.86
2006.01.09 04:00;-5.0944;-5.0944;96%;3.4;348;6.5;1035.65
2006.01.09 05:00;-5.1389;-5.1389;92%;4.6;338;6.1;1035.28
2006.01.09 06:00;-6.2056;-10.3889;92%;9.1;339;8.0;1035.28
2006.01.09 07:00;-6.0444;-6.0444;92%;3.4;9;6.7;1035.63
2006.01.09 08:00;-5.1389;-8.7667;92%;8.1;350;6.2;1035.76
2006.01.09 09:00;-2.8833;-2.8833;85%;1.5;0;8.1;1035.76
2006.01.09 10:00;-1.2056;-1.2056;76%;4.0;27;8.1;1035.7
2006.01.09 11:00;0.0500;0.0500;69%;4.5;14;10.0;1035.64
2006.01.09 12:00;1.2111;-1.6833;64%;9.4;348;10.0;1035.04
2006.01.09 13:00;2.2500;-0.3056;51%;8.8;356;10.0;1034.14
2006.01.09 14:00;2.2944;0.0278;45%;7.8;356;10.0;1033.84
2006.01.09 15:00;2.2944;0.0722;59%;7.7;6;10.0;1033.65
2006.01.09 16:00;1.2500;-0.8833;62%;6.9;36;10.0;1033.62
2006.01.09 17:00;-0.0722;-0.0722;69%;3.2;34;10.0;1033.55
2006.01.09 18:00;-1.1556;-1.1556;81%;3.0;8;10.0;1033.74
2006.01.09 19:00;-1.2222;-3.9056;87%;7.3;310;10.0;1033.81
2006.01.09 20:00;-1.2222;-1.2222;88%;0.1;225;10.0;1033.58
2006.01.09 21:00;-0.6889;-0.6889;84%;3.3;312;10.0;1033.47
2006.01.09 22:00;-1.1111;-1.1111;83%;4.8;302;10.0;1033.64
2006.01.09 23:00;-1.2778;-3.4444;82%;5.9;261;10.0;1033.55
2006.01.10 00:00;-1.2056;-1.2056;85%;3.1;310;10.0;1033.17
2006.01.10 01:00;-2.8722;-2.8722;90%;3.1;272;4.6;1032.74
2006.01.10 02:00;-1.1556;-1.1556;85%;3.5;298;10.0;1033.05
2006.01.10 03:00;-1.1556;-1.1556;85%;3.1;290;10.0;1032.85
2006.01.10 04:00;-1.5778;-1.5778;87%;3.1;323;9.6;1032.73
2006.01.10 05:00;-1.1556;-1.1556;88%;2.9;326;11.2;1032.44
2006.01.10 06:00;-1.1778;-2.9167;88%;5.0;301;8.1;1032.55
2006.01.10 07:00;-1.2111;-1.2111;89%;3.2;307;6.3;1033.13
2006.01.10 08:00;-1.1778;-1.1778;88%;3.1;310;5.0;1033.36
2006.01.10 09:00;-1.1056;-1.1056;88%;4.5;329;5.0;1033.65
2006.01.10 10:00;0.0167;0.0167;83%;1.9;309;6.4;1033.92
2006.01.10 11:00;1.1889;1.1889;74%;4.7;315;6.3;1033.54
2006.01.10 12:00;2.2500;2.2500;69%;3.4;311;7.2;1033.03
2006.01.10 13:00;2.7611;2.7611;62%;3.6;315;10.0;1032.83
2006.01.10 14:00;2.9278;0.7722;60%;7.8;301;10.0;0
2006.01.10 15:00;2.8778;2.8778;61%;4.6;320;10.0;0
2006.01.10 16:00;1.3389;1.3389;68%;4.5;288;10.0;1032.04
2006.01.10 17:00;0.0500;-1.5278;81%;5.0;272;8.1;1032.23
2006.01.10 18:00;-1.0389;-1.0389;80%;3.7;263;7.1;1032.24
2006.01.10 19:00;-1.2889;-1.2889;82%;3.4;270;7.1;1032.48
2006.01.10 20:00;-1.5000;-1.5000;85%;3.3;283;7.2;1032.81
2006.01.10 21:00;-1.7500;-1.7500;88%;3.4;290;7.1;1033.04
2006.01.10 22:00;-2.3222;-2.3222;90%;3.3;282;6.1;1033.06
2006.01.10 23:00;-2.8167;-2.8167;92%;3.4;271;5.0;1032.94
2006.01.11 00:00;-2.8889;-2.8889;92%;3.3;279;4.1;1032.65
2006.01.11 01:00;-1.4500;-3.1667;95%;4.9;169;2.7;1033.21
2006.01.11 02:00;-4.0000;-4.0000;92%;3.3;263;2.1;1032.34
2006.01.11 03:00;-4.5056;-4.5056;95%;3.3;244;0.8;1032.24
2006.01.11 04:00;-4.7611;-4.7611;96%;3.1;245;1.9;1032.24
2006.01.11 05:00;-3.9389;-3.9389;92%;4.6;254;4.0;1032.02
2006.01.11 06:00;-2.9167;-2.9167;92%;4.5;192;4.0;1031.93
2006.01.11 07:00;-2.9056;-2.9056;92%;3.4;239;3.8;1032.24
2006.01.11 08:00;-2.4944;-2.4944;96%;4.6;204;3.9;1032.33
2006.01.11 09:00;-2.3778;-2.3778;96%;3.2;234;3.9;1032.73
2006.01.11 10:00;-1.0778;-1.0778;89%;4.6;214;4.0;1032.96
2006.01.11 11:00;-1.0167;-1.0167;91%;4.6;186;4.5;1032.9
2006.01.11 12:00;0.1389;-1.3667;81%;4.9;197;5.0;1032.38
2006.01.11 13:00;1.0667;-1.7500;80%;9.0;191;4.5;1032.03
2006.01.11 14:00;1.2056;-1.6556;78%;9.2;170;4.9;1031.69
2006.01.11 15:00;1.2056;-1.6556;78%;9.2;189;4.9;1031.49
2006.01.11 16:00;0.1611;-1.4556;85%;5.1;182;4.1;1031.97
2006.01.11 17:00;-0.4611;-0.4611;88%;3.2;160;4.4;1032
2006.01.11 18:00;-0.0222;-0.0222;85%;4.7;170;4.4;1032.1
2006.01.11 19:00;-0.0667;-0.0667;87%;4.8;166;3.8;1032.44
2006.01.11 20:00;-1.0389;-4.3667;92%;9.4;160;4.0;1032.21
2006.01.11 21:00;-0.5556;-2.7111;92%;6.2;160;2.6;1032.52
2006.01.11 22:00;-0.9722;-3.1889;93%;6.2;158;3.8;1032.9
2006.01.11 23:00;-1.0611;-1.0611;96%;3.6;171;4.0;1033.02
2006.01.12 00:00;-1.5722;-1.5722;96%;3.2;152;4.0;1033.01
2006.01.12 01:00;-0.5556;-0.5556;92%;2.8;39;3.1;1036.52
2006.01.12 02:00;-1.5722;-1.5722;96%;3.2;122;1.9;1033.52
2006.01.12 03:00;-1.0611;-1.0611;92%;3.2;152;1.6;1033.51
2006.01.12 04:00;-0.9889;-3.1167;92%;5.9;139;2.3;1033.55
2006.01.12 05:00;-1.1111;-1.1111;88%;3.3;144;3.9;1033.52
2006.01.12 06:00;-1.0611;-1.0611;88%;4.7;161;3.9;1033.62
2006.01.12 07:00;-1.0889;-4.2667;89%;8.8;150;5.0;1034.16
2006.01.12 08:00;-1.0611;-1.0611;88%;3.2;150;5.9;1034.52
2006.01.12 09:00;-1.0389;-1.0389;92%;4.8;170;5.9;1034.72
2006.01.12 10:00;0.0389;-2.4333;86%;7.3;185;6.7;1035.08
2006.01.12 11:00;0.0722;0.0722;85%;4.8;187;5.9;1034.93
2006.01.12 12:00;0.1389;-2.8056;85%;8.8;198;4.8;1034.91
2006.01.12 13:00;1.1722;-1.1611;84%;7.4;193;5.1;1034.8
2006.01.12 14:00;1.1833;-1.2000;78%;7.6;187;4.8;1034.72
2006.01.12 15:00;1.1833;1.1833;78%;2.8;179;4.8;1034.92
2006.01.12 16:00;0.1889;0.1889;84%;4.1;185;5.1;1035.1
2006.01.12 17:00;-0.0944;-0.0944;92%;1.4;144;4.4;1035.33
2006.01.12 18:00;-0.0722;-0.0722;86%;4.1;177;3.9;1035.54
2006.01.12 19:00;-0.0389;-0.0389;86%;0.5;187;4.3;1035.92
2006.01.12 20:00;-0.0944;-0.0944;92%;1.1;270;3.9;1036.18
2006.01.12 21:00;-0.5778;-0.5778;92%;3.2;80;1.9;1036.45
2006.01.12 22:00;-0.6111;-0.6111;93%;3.2;321;2.4;1036.49
2006.01.12 23:00;-0.5778;-4.3056;92%;11.3;40;2.5;1036.67
2006.01.13 00:00;-0.5778;-0.5778;92%;3.3;8;2.9;1037.15
2006.01.13 01:00;-0.6778;-2.6833;96%;5.8;321;3.7;1036.79
2006.01.13 02:00;-0.5778;-0.5778;92%;3.5;10;2.9;1037.35
2006.01.13 03:00;-0.5778;-2.9000;92%;6.6;12;2.9;1037.27
2006.01.13 04:00;-1.0389;-3.3944;96%;6.5;3;3.4;1037.21
2006.01.13 05:00;-1.0833;-1.0833;92%;4.7;1;2.9;1037.35
2006.01.13 06:00;-1.0833;-3.8611;92%;7.6;59;2.9;1037.35
2006.01.13 07:00;-1.0556;-1.0556;92%;3.2;332;2.9;1037.77
2006.01.13 08:00;-1.1056;-3.9000;92%;7.6;320;1.6;1038.16
2006.01.13 09:00;-1.0833;-3.8667;99%;7.6;330;0.6;1038.27
2006.01.13 10:00;-0.8167;-0.8167;97%;3.4;318;1.6;1038.51
2006.01.13 11:00;0.0500;-2.5889;91%;7.8;329;1.6;1038.54
2006.01.13 12:00;0.0722;-2.5278;91%;7.6;338;1.9;1038.24
2006.01.13 13:00;0.2500;-2.2944;88%;7.6;325;3.1;1037.84
2006.01.13 14:00;0.0944;-2.6111;91%;8.0;320;2.5;1037.46
2006.01.13 15:00;0.0944;-3.1111;91%;9.7;320;1.8;1037.45
2006.01.13 16:00;0.1389;-2.5500;89%;8.0;337;2.3;1037.49
2006.01.13 17:00;0.0500;-2.5833;92%;7.7;319;3.0;1037.55
2006.01.13 18:00;0.0500;-1.5333;92%;5.0;299;1.9;1037.26
2006.01.13 19:00;0.0222;-2.5444;92%;7.6;307;2.9;1037.35
2006.01.13 20:00;-0.0222;-3.1833;92%;9.5;327;3.0;1037.15
2006.01.13 21:00;-0.0222;-2.2611;92%;6.6;317;3.0;1036.86
2006.01.13 22:00;-0.0611;-0.0611;92%;3.8;318;3.1;1036.9
2006.01.13 23:00;-0.0722;-2.3278;92%;6.6;318;3.9;1037.05
2006.01.14 00:00;-0.1167;-2.3889;92%;6.6;318;2.9;1036.66
2006.01.14 01:00;-3.6056;-5.8500;92%;5.4;35;3.6;1037.76
2006.01.14 02:00;-0.6500;-2.8833;96%;6.3;320;3.4;1036.48
2006.01.14 03:00;-0.6500;-2.8222;92%;6.2;349;3.4;1036.37
2006.01.14 04:00;-0.6056;-0.6056;93%;3.2;344;3.4;1036.26
2006.01.14 05:00;-0.6500;-0.6500;96%;3.3;14;3.4;1036.06
2006.01.14 06:00;-0.6500;-0.6500;92%;3.3;22;3.4;1036.06
2006.01.14 07:00;-0.1722;-0.1722;87%;4.2;56;3.0;1036.43
2006.01.14 08:00;-0.1444;-3.2611;86%;9.2;58;4.3;1036.86
2006.01.14 09:00;-0.1667;-2.7389;86%;7.5;80;4.8;1037.07
2006.01.14 10:00;-0.1500;-2.9667;87%;8.2;89;6.8;1037.32
2006.01.14 11:00;-0.1389;-2.8111;86%;7.8;107;5.8;1037.55
2006.01.14 12:00;-0.0944;-2.7500;85%;7.8;105;5.9;1036.96
2006.01.14 13:00;-0.0889;-2.4389;86%;6.9;131;6.0;1036.84
2006.01.14 14:00;-0.1389;-3.1833;83%;9.0;126;5.9;1036.66
2006.01.14 15:00;-0.1389;-3.2556;83%;9.2;106;7.7;1036.95
2006.01.14 16:00;-0.1222;-2.6722;82%;7.4;98;7.6;1037.03
2006.01.14 17:00;-0.1389;-2.8833;83%;8.0;68;7.8;1037.06
2006.01.14 18:00;-1.1611;-4.0722;89%;8.0;67;7.8;1037.34
2006.01.14 19:00;-2.1222;-5.4611;95%;8.8;58;7.7;1037.5
2006.01.14 20:00;-2.1556;-5.2389;89%;8.0;59;6.9;1037.44
2006.01.14 21:00;-2.1556;-4.7000;92%;6.5;59;7.8;1037.63
2006.01.14 22:00;-3.2333;-5.8444;93%;6.3;49;6.3;1037.96
2006.01.14 23:00;-3.7722;-6.6556;96%;6.7;40;6.0;1038.04
2006.01.15 00:00;-4.3278;-7.3222;96%;6.8;49;4.0;1037.94
2006.01.15 01:00;-3.6444;-6.0222;84%;5.6;359;8.6;1034.86
2006.01.15 02:00;-4.8389;-7.8389;96%;6.6;50;3.6;1037.94
2006.01.15 03:00;-5.3222;-8.2333;92%;6.2;42;3.6;1037.93
2006.01.15 04:00;-5.1722;-7.6056;92%;5.3;31;2.2;1037.68
2006.01.15 05:00;-4.8333;-6.9833;92%;4.9;23;0.9;1037.44
2006.01.15 06:00;-3.8167;-7.1167;92%;7.8;49;1.5;1037.54
2006.01.15 07:00;-4.1333;-7.3444;99%;7.4;57;1.1;1037.69
2006.01.15 08:00;-2.8222;-2.8222;92%;4.7;60;4.4;1038.04
2006.01.15 09:00;-2.7500;-5.8389;92%;7.7;42;4.8;1037.96
2006.01.15 10:00;-2.3000;-6.3000;89%;10.9;33;9.4;1037.81
2006.01.15 11:00;-2.1722;-6.1333;81%;10.9;41;11.0;1037.64
2006.01.15 12:00;-2.1278;-6.3944;81%;12.1;31;11.1;1037.34
